Age,Dx,Dx1y,Dx1y1,Dx1y1Prime,Dx1yPrime,DxPrime,Dxy,Dxy1,Dxy1Prime,DxyPrime,Dy,DyPrime,ETx,ETy,lx,lx1y,lx1y1,lxy,lxy1,ly,Mx,Nx,Nx1y,Nx1y1,Nx1y1Prime,Nx1yPrime,NxPrime,Nxy,Nxy1,Nxy1Prime,NxyPrime,Ny,NyPrime,qx,qy,Rx,vx,vxPrime,vy,vyPrime
103,3.8025700476029897E-06,5.525025253321866E-07,4.531354986537181E-07,3.483740341294137E-06,4.247681635813573E-06,2.9234449110231075E-05,4.531354986537181E-07,3.643204877820906E-07,2.8009237506601446E-06,3.483740341294137E-06,3.8025700476029897E-06,2.9234449110231075E-05,2.2045605421247823,2.2045605421247823,0.010537171247279209,0.0015310207704521688,0.0012556682159071163,0.0012556682159071163,0.0010095559899211055,0.010537171247279209,3.1189494423285716E-06,9.219807834856905E-06,1.0629467710139745E-06,8.562906945670033E-07,6.694007322164296E-06,8.314652314452388E-06,7.278618389994835E-05,8.562906945670033E-07,6.756966032031099E-07,5.278917543512602E-06,6.694007322164296E-06,9.219807834856905E-06,7.278618389994835E-05,0.341116,0.341116,7.632094722384908E-06,0.0003608719986006536,0.0027744115023070988,0.0003608719986006536,0.0027744115023070988
104,2.3198634844859713E-06,2.764478980508856E-07,2.2226383358501399E-07,1.7429569642782948E-06,2.167859617086955E-06,1.8191993502681856E-05,2.2226383358501399E-07,1.7484940128549082E-07,1.3711406698736272E-06,1.7429569642782948E-06,2.3198634844859713E-06,1.8191993502681856E-05,2.0870419408041196,2.0870419408041196,0.006942773540092315,0.0008273396967697446,0.0006651802888631779,0.0006651802888631779,0.0005232807037414403,0.006942773540092315,1.9179147345895516E-06,5.417237787253915E-06,5.104442456817879E-07,4.031551959132853E-07,3.210266980870159E-06,4.066970678638814E-06,4.3551734789717275E-05,4.031551959132853E-07,3.1137611542101933E-07,2.4779937928524567E-06,3.210266980870159E-06,5.417237787253915E-06,4.3551734789717275E-05,0.35856,0.35856,4.513145280056336E-06,0.00033414073944504965,0.0026202775299567042,0.00033414073944504965,0.0026202775299567042
105,1.3778270680450752E-06,1.3200825316182534E-07,1.0384759255607895E-07,8.306431117679763E-07,1.0558910754351876E-06,1.1020790517229121E-05,1.0384759255607895E-07,7.97615973289922E-08,6.379870709969588E-07,8.306431117679763E-07,1.3778270680450752E-06,1.1020790517229121E-05,1.9741861137504984,1.9741861137504984,0.004453372659556814,0.00042667324448839684,0.0003356531746079096,0.0003356531746079096,0.0002578031199020494,0.004453372659556814,1.147720057740209E-06,3.0973743027679433E-06,2.339963476309023E-07,1.808913623282713E-07,1.4673100165918645E-06,1.8991110615518597E-06,2.5359741287035423E-05,1.808913623282713E-07,1.365267141355285E-07,1.1068531229788297E-06,1.4673100165918645E-06,3.0973743027679433E-06,2.5359741287035423E-05,0.376699,0.376699,2.595230545466785E-06,0.00030938957356023113,0.0024747065560702204,0.00030938957356023113,0.0024747065560702204
106,7.951861012403363E-07,5.99336187849968E-08,4.603285497847979E-08,3.755658693761713E-07,4.889773109743085E-07,6.4876436529472385E-06,4.603285497847979E-08,3.4469908169290414E-08,2.812278542134401E-07,3.755658693761713E-07,7.951861012403363E-07,6.4876436529472385E-06,1.8651271436280357,1.8651271436280357,0.002775791632074422,0.00020921295938628465,0.00016068894243806734,0.00016068894243806734,0.0001203256476759916,0.002775791632074422,6.671403552351061E-07,1.7195472347228683E-06,1.0198809446907694E-07,7.704376977219234E-08,6.366669048238883E-07,8.432199861166722E-07,1.43389507698063E-05,7.704376977219234E-08,5.67651168065363E-08,4.688660519818709E-07,6.366669048238883E-07,1.7195472347228683E-06,1.43389507698063E-05,0.396884,0.396884,1.4475104877265755E-06,0.0002864718273705843,0.0023372228585107637,0.0002864718273705843,0.0023372228585107637
107,4.440643154033951E-07,2.5706621632593346E-08,1.924940105132386E-08,1.6019007304836027E-07,2.1392590793719676E-07,3.6954238177580976E-06,1.924940105132386E-08,1.4043573781602777E-08,1.1686810950308861E-07,1.6019007304836027E-07,4.440643154033951E-07,3.6954238177580976E-06,1.7634570192600354,1.7634570192600354,0.001674124345970197,9.691407220747741E-05,7.257032332375338E-05,7.257032332375338E-05,5.294433251375417E-05,0.001674124345970197,3.749212435641157E-07,9.243611334825319E-07,4.205447568408014E-08,3.101091479371255E-08,2.6110103544771697E-07,3.5424267514236373E-07,7.85130711685906E-06,3.101091479371255E-08,2.2295208637245884E-08,1.876381977684308E-07,2.6110103544771697E-07,9.243611334825319E-07,7.85130711685906E-06,0.418855,0.418855,7.803701324914697E-07,0.0002652516920098003,0.0022073771441490546,0.0002652516920098003,0.0022073771441490546
108,2.3894977460657965E-07,1.0358049235158892E-08,7.556808041953287E-09,6.414413319177399E-08,8.792179000159547E-08,2.028267237094861E-06,7.556808041953287E-09,5.37252779104277E-09,4.560339978095808E-08,6.414413319177399E-08,2.3894977460657965E-07,2.028267237094861E-06,1.674082232936763,1.674082232936763,0.0009729089930388502,4.217388054798266E-05,3.0768334118705685E-05,3.0768334118705685E-05,2.187480867836203E-05,0.0009729089930388502,2.0270035576014423E-07,4.802968180791368E-07,1.6347854051486797E-08,1.1761513742388694E-08,1.0091096239935669E-07,1.4031676720516694E-07,4.155883299100964E-06,1.1761513742388694E-08,8.251634855643107E-09,7.077008826534218E-08,1.0091096239935669E-07,4.802968180791368E-07,4.155883299100964E-06,0.440585,0.440585,4.05448888927354E-07,0.00024560341852759284,0.002084745080585218,0.00024560341852759284,0.002084745080585218
109,1.2377045200142566E-07,3.914251639619719E-09,2.782845031690919E-09,2.4093935561327754E-08,3.3889679698949785E-08,1.0716073877483426E-06,2.782845031690919E-09,1.929207318219728E-09,1.6703120827890452E-08,2.4093935561327754E-08,1.2377045200142566E-07,1.0716073877483426E-06,1.5987678788319284,1.5987678788319284,0.0005442598843408284,1.7212267631015738E-05,1.2237096096805904E-05,1.2237096096805904E-05,8.483366869110686E-06,0.0005442598843408284,1.0522101645918137E-07,2.4134704347255713E-07,5.989804816327904E-09,4.204705700435407E-09,3.67668292075827E-08,5.239497720357147E-08,2.1276160620061027E-06,4.204705700435407E-09,2.8791070646003374E-09,2.5166688484384102E-08,3.67668292075827E-08,2.4134704347255713E-07,2.1276160620061027E-06,0.460043,0.460043,2.0274853316720977E-07,0.00022741057271073408,0.001968925909441595,0.00022741057271073408,0.001968925909441595
110,6.188029810308685E-08,1.3913117173858642E-09,9.645268480777506E-10,8.517913289928293E-09,1.2286928654782969E-08,5.464762485849635E-07,9.645268480777506E-10,6.520432979449128E-10,5.7583138139104806E-09,8.517913289928293E-09,6.188029810308685E-08,5.464762485849635E-07,1.5349173708868085,1.5349173708868085,0.0002938769343690207,6.6075056971430246E-06,4.580653324544402E-06,4.580653324544402E-06,3.0966315830718026E-06,0.0002938769343690207,5.249904419057781E-08,1.175765914711315E-07,2.075553176708185E-09,1.4218606687444883E-09,1.2672893646254943E-08,1.8505297504621683E-08,1.0560086742577598E-06,1.4218606687444883E-09,9.498997463806093E-10,8.46356765649365E-09,1.2672893646254943E-08,1.175765914711315E-07,1.0560086742577598E-06,0.4752,0.4752,9.752751670802841E-08,0.00021056534510253155,0.0018595411366948396,0.00021056534510253155,0.0018595411366948396
111,3.006924115231479E-08,4.686886017325957E-10,3.1684474329767626E-10,2.8540762512324315E-09,4.221856400412458E-09,2.708579166319783E-07,3.1684474329767626E-10,2.08763931842946E-10,1.8805051767170283E-09,2.8540762512324315E-09,3.006924115231479E-08,2.708579166319783E-07,1.472022429281266,1.472022429281266,0.00015422661515686204,2.4039268647209017E-06,1.625112254796083E-06,1.625112254796083E-06,1.0707604628890616E-06,0.00015422661515686204,2.5271713025219596E-08,5.5696293368044645E-08,6.842414593223209E-10,4.5733382066673773E-10,4.1549803563266506E-09,6.218368849838715E-09,5.095324256727962E-07,4.5733382066673773E-10,2.9785644843569646E-10,2.705253842583169E-09,4.1549803563266506E-09,5.5696293368044645E-08,5.095324256727962E-07,0.48567,0.48567,4.5028472517450604E-08,0.00019496791213197365,0.0017562332957673484,0.00019496791213197365,0.0017562332957673484
112,1.43199192609908E-08,1.5089144150027202E-10,9.941995654146525E-11,9.134668815663769E-10,1.386384980613244E-09,1.3157088824680732E-07,9.941995654146525E-11,6.377193692395742E-11,5.859341965119364E-10,9.134668815663769E-10,1.43199192609908E-08,1.3157088824680732E-07,1.389880872749531,1.389880872749531,7.932337497362885E-05,8.358439860092691E-07,5.507242288777314E-07,5.507242288777314E-07,3.532565493713318E-07,7.932337497362885E-05,1.174974233036337E-08,2.5627052215729854E-08,2.155528575897252E-10,1.4048907736906144E-10,1.300904105094219E-09,1.9965124494262565E-09,2.386745090408179E-07,1.4048907736906144E-10,8.909251659275047E-11,8.247486658661406E-10,1.300904105094219E-09,2.5627052215729854E-08,2.386745090408179E-07,0.492807,0.492807,1.9756759492231E-08,0.00018052584456664225,0.001658664779335829,0.00018052584456664225,0.001658664779335829
113,6.724965564573804E-09,4.6689912979754985E-11,2.994877778173404E-11,2.8067162721306333E-10,4.3756489650327894E-10,6.302450943797611E-08,2.994877778173404E-11,1.8667103140132596E-11,1.7494290591352944E-10,2.8067162721306333E-10,6.724965564573804E-09,6.302450943797611E-08,1.254521203466,1.254521203466,4.0232260522999736E-05,2.793234738171832E-07,1.79169249045294E-07,1.79169249045294E-07,1.1167637209918072E-07,4.0232260522999736E-05,5.215523394019765E-09,1.1307132954739052E-08,6.466141608945318E-11,4.1069120827596196E-11,3.8743722352784226E-10,6.101274688130125E-10,1.0710362079401054E-07,4.1069120827596196E-11,2.532057966879306E-11,2.388144693542042E-10,3.8743722352784226E-10,1.1307132954739052E-08,1.0710362079401054E-07,0.497189,0.497189,8.007017161867633E-09,0.00016715355978392802,0.0015665167360393941,0.00016715355978392802,0.0015665167360393941
114,3.130913574526776E-09,1.3943124912232841E-11,8.690763700919645E-12,8.307637205054951E-11,1.3328451590892602E-10,2.992889346973942E-08,8.690763700919645E-12,5.241538640243848E-12,5.010468920563918E-11,8.307637205054951E-11,3.130913574526776E-09,2.992889346973942E-08,1.0006059999999999,1.0006059999999999,2.022922314583002E-05,9.008826928171331E-08,5.61521083315612E-08,5.61521083315612E-08,3.386623496849784E-08,2.022922314583002E-05,2.1196170013485753E-09,4.582167390165249E-09,1.797150310969819E-11,1.1120343045862157E-11,1.0676559631477894E-10,1.7256257230973355E-10,4.407911135603443E-08,1.1120343045862157E-11,6.653476528660464E-12,6.387156344067478E-11,1.0676559631477894E-10,4.582167390165249E-09,4.407911135603443E-08,0.499394,0.499394,2.7914937678478687E-09,0.00015477181461474813,0.00147948802848165,0.00015477181461474813,0.00147948802848165
115,1.4512538156384733E-09,4.02837819746535E-12,2.4295793449425126E-12,2.3689224264229433E-11,3.9278056400807524E-11,1.4150217886295014E-08,2.4295793449425126E-12,1.4119378884166154E-12,1.3766874235035603E-11,2.3689224264229433E-11,1.4512538156384733E-09,1.4150217886295014E-08,1.5,1.5,1.0126870482141383E-05,2.8110082343429523E-08,1.6953640422639843E-08,1.6953640422639843E-08,9.852523363415023E-09,1.0126870482141383E-05,6.718767664992931E-10,1.4512538156384733E-09,4.02837819746535E-12,2.4295793449425126E-12,2.3689224264229433E-11,3.9278056400807524E-11,1.4150217886295014E-08,2.4295793449425126E-12,1.4119378884166154E-12,1.3766874235035603E-11,2.3689224264229433E-11,1.4512538156384733E-09,1.4150217886295014E-08,0.5,0.5,6.718767664992931E-10,0.0001433072357543964,0.0013972942491215581,0.0001433072357543964,0.0013972942491215581
